Time stamp(ms),Ax,Ay,Az,Gx,Gy,Gz,pitch,roll
7632,-0.0566,-0.0268,0.9731,2.3193,-0.3051,-0.061,-3.092896501,-2.306789676
7632,-0.059,-0.0268,0.9824,2.0141,-2.0751,-0.3051,-3.111105147,-2.288891348
7635,-0.0541,-0.0239,0.9946,2.0751,-6.1645,0.1831,-3.122990018,-2.277608867
7635,-0.0502,-0.0258,0.9887,1.892,-11.3525,0.3051,-3.055697212,-2.345704847
7635,-0.0541,-0.0273,0.9956,1.892,-17.2119,0.2441,-3.064180436,-2.338097815
7642,-0.0502,-0.0263,0.9799,1.892,-23.0712,0.4272,-3.046705152,-2.356449276
7642,-0.0405,-0.0268,0.9355,1.9531,-21.1791,0.3662,-2.929826333,-2.473036021
7642,-0.0356,-0.0278,0.9477,2.2583,-15.5639,0.2441,-2.839930912,-2.562046129
7645,-0.0341,-0.0224,0.9443,1.77,-12.0239,0.3051,-2.933717034,-2.467803667
7645,-0.0346,-0.0263,0.9555,1.9531,-6.958,0.7324,-2.854920616,-2.54581517
7645,-0.0346,-0.0253,0.9633,1.831,-4.8828,0.9155,-2.876223687,-2.52422004
7652,-0.0332,-0.0249,0.9711,1.7089,-4.5776,1.0986,-2.862339811,-2.538076536
7652,-0.0307,-0.0258,0.9667,1.831,-5.371,1.2207,-2.798851905,-2.601664826
7652,-0.0307,-0.0229,0.9672,1.831,-6.0424,1.4038,-2.865313485,-2.535303644
7655,-0.0302,-0.0273,0.9628,1.9531,-5.6762,1.3427,-2.757446568,-2.643097543
7655,-0.0307,-0.0258,0.9428,1.77,-3.601,1.3427,-2.798861026,-2.601400147
7655,-0.0288,-0.0263,0.958,1.831,0.061,1.0375,-2.751676671,-2.648027779
7662,-0.0239,-0.0273,0.9643,2.0141,0.7934,0.7934,-2.623708287,-2.775859263
7662,-0.0297,-0.0258,0.9702,2.0141,0.6103,0.6713,-2.780083967,-2.619510963
7662,-0.0288,-0.0258,0.9726,1.77,0,0.8544,-2.762628009,-2.637094684
7665,-0.0307,-0.0273,0.9692,1.77,-1.0986,0.8544,-2.766826425,-2.633060549
7665,-0.0278,-0.0229,0.9726,1.7089,-1.892,0.7324,-2.810144221,-2.589870531
7665,-0.0234,-0.0244,0.9658,1.5869,-2.8076,0.6103,-2.67578681,-2.724383101
7672,-0.0283,-0.0258,0.9697,1.6479,-1.831,0.6103,-2.752663083,-2.64735167
7672,-0.0258,-0.0239,0.9702,1.7089,-2.1362,0.6713,-2.743524357,-2.656526912
7672,-0.0258,-0.0268,0.9575,1.5869,-1.3427,0.6103,-2.677973595,-2.721977261
7675,-0.0258,-0.0268,0.9604,1.5869,0.3051,0.2441,-2.677973595,-2.721730855
7675,-0.0273,-0.0273,0.9604,1.77,2.2583,-0.2441,-2.699729007,-2.699655989
7675,-0.0288,-0.0288,0.9707,1.5869,2.0751,-0.7324,-2.699756387,-2.699683384
7682,-0.0283,-0.0249,0.9648,1.6479,1.6479,-0.9155,-2.772882836,-2.626611695
7682,-0.0283,-0.0273,0.9594,1.5258,3.479,-1.4038,-2.720373247,-2.678865727
7682,-0.0263,-0.0263,0.9575,1.5869,5.371,-1.831,-2.699756387,-2.699190528
7685,-0.0292,-0.0219,0.9648,1.6479,6.3476,-1.892,-2.862348932,-2.536442824
7685,-0.0268,-0.0258,0.9658,1.5869,6.2255,-1.5258,-2.72153918,-2.677279957
7685,-0.0283,-0.0258,0.9443,1.5258,8.1787,-1.4648,-2.752681341,-2.645854858
7692,-0.0366,-0.0258,0.9692,1.5869,11.6577,-2.0751,-2.896141941,-2.501864885
7692,-0.0346,-0.0263,0.9599,1.5258,10.6811,-2.9907,-2.854984513,-2.543177487
7692,-0.039,-0.0332,0.9589,1.2817,12.4511,-3.6621,-2.791658718,-2.606275105
7695,-0.041,-0.0278,0.9697,1.3427,13.1225,-4.6386,-2.917008689,-2.480815614
7695,-0.0405,-0.0263,0.9721,1.3427,11.9628,-4.5166,-2.939812394,-2.458185325
7695,-0.0351,-0.0209,0.9682,1.4038,11.7187,-3.9062,-2.98435654,-2.413668545
7702,-0.0454,-0.0239,0.9667,1.5258,11.6577,-2.8076,-3.044489883,-2.35352608
7702,-0.0449,-0.0239,0.9497,1.2207,13.4887,-2.4414,-3.039288267,-2.358499519
7702,-0.0478,-0.0307,0.9418,1.0986,19.226,-2.7465,-2.945609093,-2.451339018
7705,-0.0546,-0.0249,0.9545,1.0986,23.6206,-3.2348,-3.109527033,-2.286763926
7705,-0.0556,-0.0214,0.9565,1.2817,24.7192,-2.9296,-3.178774494,-2.217324804
7705,-0.0615,-0.0234,0.9941,0.7324,19.7753,-0.6103,-3.183258844,-2.213661887
7712,-0.0634,-0.0219,1.0537,1.0375,15.3808,0.1831,-3.218712598,-2.178819645
7712,-0.0649,-0.0268,0.9619,1.4038,2.5024,0.9765,-3.151026018,-2.248377236
7712,-0.0649,-0.0283,0.9648,1.1596,3.2348,1.0375,-3.128621838,-2.270708413
7715,-0.0659,-0.0253,0.9707,1.1596,3.2348,1.0375,-3.179768239,-2.219562012
7715,-0.0673,-0.0292,0.9677,1.1596,2.5634,1.0375,-3.130719903,-2.268710747
7715,-0.0673,-0.0297,0.9707,1.2207,2.6855,1.0986,-3.123565532,-2.275837723
7722,-0.0683,-0.0263,0.9692,1.4038,1.892,0.9765,-3.178582784,-2.220911747
7722,-0.0654,-0.0283,0.9707,1.2817,1.5869,0.9155,-3.131817356,-2.267741057
7722,-0.0712,-0.0278,0.9692,1.4648,1.2207,0.8544,-3.173210909,-2.226374885
7725,-0.0698,-0.0273,0.9687,1.6479,0.7324,1.0375,-3.172519428,-2.227112003
7725,-0.0664,-0.0278,0.9692,1.6479,0.4882,1.0375,-3.145389678,-2.254278271
7725,-0.0678,-0.0307,0.9697,1.6479,0.4272,0.9765,-3.112523703,-2.287153367
7732,-0.0654,-0.0302,0.9697,2.0751,0.3051,0.8544,-3.103957421,-2.295674025
7732,-0.0678,-0.0263,0.9687,1.892,0.1831,0.8544,-3.175678607,-2.223998463
7732,-0.0678,-0.0288,0.9697,2.0141,-0.061,0.8544,-3.139396389,-2.260298925
7735,-0.0673,-0.0278,0.9672,2.3193,-0.122,0.8544,-3.150759125,-2.248899672
7735,-0.0668,-0.0268,0.9682,2.5024,-0.4882,0.8544,-3.16240764,-2.237278537
7735,-0.0673,-0.0273,0.9672,2.3803,-0.3662,0.9155,-3.158041564,-2.241644628
7742,-0.0644,-0.0268,0.9658,2.1972,0,0.9155,-3.147772255,-2.251886556
7742,-0.0659,-0.0258,0.9677,2.0751,0.4272,0.8544,-3.172073155,-2.227540033
7742,-0.0659,-0.0288,0.9677,2.0141,0.6103,0.8544,-3.127560127,-2.272034803
7745,-0.0649,-0.0288,0.9692,2.1362,0.2441,0.9155,-3.121078947,-2.278552485
7745,-0.0654,-0.0234,0.9687,2.2583,0.3051,0.9155,-3.205912481,-2.193691571
7745,-0.0664,-0.0258,0.9697,2.4414,0,0.9155,-3.17495055,-2.224671744
7752,-0.0688,-0.0244,0.9667,2.2583,0.1831,0.7934,-3.209112589,-2.190509706
7752,-0.0654,-0.0278,0.9692,2.4414,-0.122,0.9765,-3.139043538,-2.260597
7752,-0.0688,-0.0283,0.9682,2.3193,-0.122,0.9765,-3.152462028,-2.247196769
7755,-0.0654,-0.0273,0.9711,2.5634,-0.4272,0.7934,-3.14646574,-2.253202194
7755,-0.0668,-0.0268,0.9677,2.4414,-0.7934,0.8544,-3.162416762,-2.237324175
7755,-0.0649,-0.0253,0.9716,2.3803,-0.5493,0.9155,-3.173689556,-2.226024016
7762,-0.0664,-0.0253,0.9682,2.4414,-0.7324,0.7934,-3.182466556,-2.21726526
7762,-0.0649,-0.0253,0.9721,2.3803,-1.0375,0.7934,-3.173689556,-2.226097019
7762,-0.0644,-0.0258,0.9687,2.5024,-1.2817,0.8544,-3.162976769,-2.236828065
7765,-0.0649,-0.0322,0.9814,2.5024,-3.0517,1.0375,-3.071854358,-2.328215154
7765,-0.0634,-0.0253,0.957,1.7089,-3.4179,0.7934,-3.164644054,-2.235598876
7765,-0.061,-0.0205,0.9663,2.0141,-2.0141,0.6713,-3.228176781,-2.171810591
7772,-0.0634,-0.0268,0.9633,1.892,-1.4648,0.7324,-3.141421545,-2.258501945
7772,-0.061,-0.0239,0.978,1.831,-1.831,0.7324,-3.171810606,-2.228176766
7772,-0.0615,-0.0258,0.9731,1.892,-3.1127,0.8544,-3.144536856,-2.255633055
7775,-0.0585,-0.0263,0.9726,2.1362,-4.3334,0.9155,-3.115525675,-2.284790259
7775,-0.059,-0.0258,0.9614,2.0141,-4.0893,1.0375,-3.127307742,-2.272989948
7775,-0.0571,-0.0263,0.9624,1.9531,-2.7465,0.9765,-3.105089036,-2.295016978
7782,-0.059,-0.0273,0.9648,2.0751,-1.77,0.9155,-3.103071632,-2.296870117
7782,-0.0571,-0.0249,0.9633,1.9531,-1.0986,1.0375,-3.128482396,-2.271377198
7782,-0.0556,-0.0239,0.9677,1.892,0.122,1.0986,-3.134494809,-2.265191398
7785,-0.0551,-0.0263,0.9628,1.9531,0.4882,1.0375,-3.089384811,-2.310237499
7785,-0.0566,-0.0253,0.9697,1.831,0.4882,0.7324,-3.118029416,-2.281611152
7785,-0.0585,-0.0239,0.9702,1.831,0.7934,0.9765,-3.15527236,-2.24432257
7792,-0.0581,-0.0273,0.9721,1.9531,0.9155,0.9155,-3.096343297,-2.303215116
7792,-0.0571,-0.0258,0.9687,1.831,0.4272,0.8544,-3.113412869,-2.286236821
7792,-0.0581,-0.0258,0.9741,1.9531,0.122,0.9765,-3.120816912,-2.278860158
7795,-0.059,-0.0244,0.9692,1.892,-0.5493,0.9765,-3.150349771,-2.24943682
7795,-0.0581,-0.0229,0.9731,1.831,-1.4648,1.0986,-3.169483163,-2.230449449
7795,-0.0561,-0.0244,0.9619,1.831,-1.2817,1.0375,-3.129598194,-2.270307039
7802,-0.0551,-0.0224,0.9658,1.831,-0.4882,0.8544,-3.157250956,-2.24253562
7802,-0.0571,-0.0253,0.9614,1.7089,0.2441,0.9155,-3.121791459,-2.277903869
7802,-0.0585,-0.0239,0.9687,1.77,0.6103,0.9765,-3.155281482,-2.24434995
7805,-0.0556,-0.0273,0.9677,1.6479,0.6713,0.8544,-3.076718976,-2.322921593
7805,-0.0551,-0.0253,0.9687,1.7089,0.6103,0.9155,-3.106478425,-2.293162144
7805,-0.0556,-0.0273,0.9643,1.7089,0.2441,0.8544,-3.076709854,-2.322985475
7812,-0.059,-0.0249,0.9682,1.9531,0.3662,0.7934,-3.142072724,-2.257567829
7812,-0.0576,-0.0239,0.9672,1.892,0.4272,0.7324,-3.1490086,-2.250631968
7812,-0.0581,-0.0258,0.9697,2.0751,0.3662,0.7934,-3.120798668,-2.278823642
7815,-0.0576,-0.0249,0.9667,2.0141,0.3051,0.8544,-3.132122974,-2.267517594
7815,-0.0541,-0.0234,0.9643,1.892,0.9765,0.7934,-3.131908879,-2.267649549
7815,-0.0556,-0.0234,0.9682,1.892,1.7089,0.8544,-3.143220933,-2.256227975
7822,-0.0551,-0.0229,0.9614,1.9531,2.2583,0.8544,-3.148337365,-2.251020251
7822,-0.0546,-0.0249,0.9677,1.1596,3.1738,0.6103,-3.109517911,-2.289821461
7822,-0.0585,-0.0244,0.9604,1.831,4.2724,0.9765,-3.146904339,-2.252170355
7825,-0.0561,-0.0234,0.9677,1.7089,6.4697,0.9155,-3.146904752,-2.251859625
7825,-0.0566,-0.0229,0.9584,1.4648,8.1176,0.9765,-3.159214717,-2.23933974
7825,-0.06,-0.0214,0.9711,1.5258,9.0332,1.0986,-3.207171876,-2.191236545
7832,-0.0634,-0.0263,0.9746,1.4648,7.6293,1.0986,-3.149174212,-2.249453264
7832,-0.0644,-0.0268,0.977,1.2207,3.2348,1.0375,-3.147918277,-2.251402837
7832,-0.0654,-0.0253,0.9741,1.3427,3.0517,1.0986,-3.176812391,-2.22251786
7835,-0.0668,-0.0249,0.9707,1.2817,2.5634,1.1596,-3.190937561,-2.20847483
7835,-0.0644,-0.0258,0.9716,1.4648,2.2583,1.0986,-3.163131927,-2.236298707
7835,-0.0664,-0.0268,0.9687,1.4038,2.0141,1.0375,-3.160188385,-2.239287888
7842,-0.0634,-0.0244,0.9702,1.3427,1.77,1.1596,-3.178799349,-2.220722562
7842,-0.0625,-0.0249,0.9687,1.4038,1.5869,0.9765,-3.165335934,-2.234204221
7842,-0.0668,-0.0273,0.9682,1.4648,1.5258,1.0986,-3.155193941,-2.244346229
7845,-0.0683,-0.0249,0.9702,1.7089,1.2207,0.9765,-3.199132149,-2.200417143
7845,-0.0659,-0.0239,0.9746,1.892,1.1596,0.9155,-3.201025085,-2.198505963
7845,-0.0654,-0.0253,0.9707,1.5869,1.0375,0.7934,-3.176775875,-2.222819055
7852,-0.0668,-0.0273,0.9663,1.7089,1.0986,0.9155,-3.155157439,-2.244410111
7852,-0.0673,-0.0249,0.9682,1.5869,1.2207,0.9765,-3.193680735,-2.2058868
7852,-0.0649,-0.0268,0.9711,1.5869,1.2207,0.8544,-3.150998638,-2.248568897
7855,-0.0649,-0.0268,0.9682,1.5869,1.4038,1.0375,-3.150998638,-2.248541517
7855,-0.0654,-0.0278,0.9663,1.5869,1.1596,0.7934,-3.139171317,-2.260405355
7855,-0.0683,-0.0268,0.9692,1.4648,1.2817,0.9155,-3.171286071,-2.2282906
7862,-0.0649,-0.0253,0.9697,1.5869,1.2207,0.7324,-3.173808198,-2.225759337
7862,-0.0688,-0.0253,0.9667,1.4648,1.3427,0.9155,-3.195971119,-2.203596431
7862,-0.0654,-0.0283,0.9687,1.4038,1.2817,0.9155,-3.131799097,-2.267786696
7865,-0.0659,-0.0244,0.9672,1.4038,1.2207,0.9765,-3.193433148,-2.206161767
7865,-0.0668,-0.0273,0.9667,1.5258,1.2207,0.9155,-3.155184819,-2.244391852
7865,-0.0708,-0.0239,0.9672,1.5869,1.2207,0.8544,-3.226691731,-2.172875804
7872,-0.0659,-0.0278,0.9663,1.7089,1.1596,0.9155,-3.14228687,-2.257271558
7872,-0.0634,-0.0273,0.9707,1.6479,1.0986,0.9155,-3.133812631,-2.26576404
7872,-0.0703,-0.0253,0.9672,1.5869,1.0986,0.7934,-3.203893127,-2.195692666
7875,-0.0683,-0.0253,0.9677,1.7089,0.9155,0.8544,-3.193219611,-2.206375319
7875,-0.0668,-0.0288,0.9687,1.6479,0.8544,0.8544,-3.133292318,-2.26632087
7875,-0.0649,-0.0253,0.9677,1.5869,0.7934,0.9155,-3.173808198,-2.225823234
7882,-0.0678,-0.0288,0.9677,1.5869,0.8544,0.7934,-3.139460271,-2.260162039
7882,-0.0678,-0.0273,0.9697,1.6479,0.8544,0.8544,-3.161097768,-2.23851542
7882,-0.0673,-0.0278,0.9687,1.7089,0.8544,0.7934,-3.150850402,-2.248753665
7885,-0.0688,-0.0268,0.9677,1.7089,0.8544,0.7934,-3.174084055,-2.225520012
7885,-0.0664,-0.0268,0.9663,1.5258,1.0375,0.8544,-3.160170142,-2.239433925
7885,-0.0668,-0.0239,0.9663,1.3427,1.2207,0.9765,-3.206063348,-2.193540703
7892,-0.0668,-0.0258,0.9692,1.3427,1.2817,0.9155,-3.177433104,-2.222161826
7892,-0.0683,-0.0283,0.9667,1.4648,1.0986,0.9155,-3.149641654,-2.249962398
7892,-0.0678,-0.0273,0.9682,1.6479,1.0986,0.9765,-3.161097768,-2.238478904
7895,-0.0678,-0.0292,0.9687,1.5869,1.0986,0.8544,-3.133745294,-2.265840499
7895,-0.0668,-0.0239,0.9711,1.77,1.0986,0.8544,-3.205999451,-2.193558962
7895,-0.0683,-0.0263,0.9692,1.7089,0.9765,0.7934,-3.178537161,-2.221048647
7902,-0.0698,-0.0253,0.9677,1.6479,0.9765,0.8544,-3.201270756,-2.198324174
7902,-0.0683,-0.0268,0.9658,1.7089,1.0375,0.7934,-3.171249569,-2.228327117
7902,-0.0708,-0.0249,0.9667,1.7089,1.0986,0.7934,-3.212206665,-2.187360885
7905,-0.0668,-0.0253,0.9687,1.7089,0.9155,0.8544,-3.184860865,-2.214734065
7905,-0.0683,-0.0258,0.9702,1.6479,0.9155,0.7324,-3.185869742,-2.21373431
7905,-0.0693,-0.0244,0.9687,1.6479,0.9155,0.8544,-3.21181054,-2.187793512
7912,-0.0683,-0.0283,0.9711,1.7089,0.7934,0.8544,-3.149605152,-2.250008036
7912,-0.0673,-0.0283,0.9702,1.77,0.7324,0.9155,-3.143587834,-2.256025339
7912,-0.0693,-0.0268,0.9677,1.6479,0.8544,0.7324,-3.176892115,-2.222721073
7915,-0.0712,-0.0273,0.9677,1.7089,0.7934,0.7934,-3.180173606,-2.219439582
7915,-0.0664,-0.0268,0.9663,1.9531,0.7324,0.7934,-3.160106245,-2.239479548
7915,-0.0683,-0.0249,0.9677,1.7089,0.7934,0.8544,-3.199132149,-2.200481039
7922,-0.0688,-0.0288,0.9697,1.7089,0.8544,0.7934,-3.145448855,-2.254155212
7922,-0.0688,-0.0263,0.9677,1.831,0.5493,0.7934,-3.181314206,-2.218317226
7922,-0.0693,-0.0273,0.9677,1.6479,0.7324,0.8544,-3.16971748,-2.229913951
7925,-0.0664,-0.0249,0.9687,1.5869,0.6713,0.7934,-3.18863434,-2.21101535
7925,-0.0683,-0.0273,0.9682,1.77,0.9155,0.8544,-3.163989031,-2.235596762
7925,-0.0693,-0.0253,0.9672,1.892,0.6103,0.8544,-3.198587703,-2.201025486
7932,-0.0683,-0.0278,0.9687,1.77,0.6713,0.7934,-3.156774128,-2.242848182
7932,-0.0693,-0.0273,0.9682,1.77,0.6103,0.8544,-3.169699222,-2.22993221
7932,-0.0664,-0.0278,0.9677,1.7089,0.5493,0.7934,-3.145380556,-2.254269134
7935,-0.0683,-0.0278,0.9677,1.77,0.6103,0.7934,-3.156774128,-2.242857303
7935,-0.0688,-0.0297,0.9677,1.831,0.6713,0.7324,-3.132735201,-2.266877987
7935,-0.0678,-0.0297,0.9677,1.7089,0.9155,0.8544,-3.12661772,-2.272977209
7942,-0.0708,-0.0288,0.9697,1.77,0.6713,0.8544,-3.1570181,-2.24260421
7942,-0.0688,-0.0273,0.9677,1.892,0.7934,0.9765,-3.16684381,-2.232741998
7942,-0.0664,-0.0268,0.9677,1.6479,0.6103,0.9155,-3.160151883,-2.239497807
7945,-0.0698,-0.0273,0.9672,1.831,0.6103,0.7934,-3.172492048,-2.227130262
7945,-0.0678,-0.0278,0.9672,1.77,0.4882,0.9155,-3.153826424,-2.245823266
7945,-0.0659,-0.0283,0.9682,1.831,0.4882,0.9155,-3.134907867,-2.264732702
7952,-0.0683,-0.0258,0.9721,1.892,0.5493,0.7934,-3.18583324,-2.21378907
7952,-0.0712,-0.0283,0.9667,1.77,0.4272,0.8544,-3.166199296,-2.233459515
7952,-0.0698,-0.0283,0.9672,1.9531,0.4272,0.7934,-3.158304457,-2.241326975
7955,-0.0698,-0.0258,0.9692,1.9531,0.4272,0.8544,-3.193986489,-2.205644942
7955,-0.0683,-0.0273,0.9682,2.0141,0.4882,0.8544,-3.16395253,-2.235660659
7955,-0.0673,-0.0263,0.9687,2.0141,0.3662,0.8544,-3.172792645,-2.226838787
7962,-0.0688,-0.0263,0.9658,2.0141,0.4272,0.7934,-3.181286825,-2.218335484
7962,-0.0693,-0.0263,0.9677,1.831,0.5493,0.7934,-3.184074283,-2.215557149
7962,-0.0683,-0.0268,0.9707,1.831,0.6713,0.7324,-3.171231311,-2.228381877
7965,-0.0693,-0.0263,0.9677,1.7089,0.6713,0.7934,-3.184092541,-2.215538905
7965,-0.0703,-0.0278,0.9682,1.831,0.6103,0.7934,-3.168194298,-2.231428011
7965,-0.0683,-0.0302,0.9658,1.7089,0.4882,0.7934,-3.122668585,-2.276990241
7972,-0.0693,-0.0273,0.9687,1.831,0.6713,0.7934,-3.1696901,-2.229923088
7972,-0.0668,-0.0249,0.9672,1.7089,0.6713,0.7324,-3.190873679,-2.208757767
7972,-0.0683,-0.0288,0.9697,1.77,0.7324,0.7324,-3.142454972,-2.257158201
7975,-0.0693,-0.0302,0.9697,1.7089,0.7324,0.9765,-3.128798759,-2.270823551
7975,-0.0659,-0.0273,0.9682,1.77,0.7934,0.7324,-3.149678587,-2.249925464
7975,-0.0659,-0.0273,0.9672,1.7089,0.7934,0.7934,-3.149687724,-2.249925464
7982,-0.0678,-0.0283,0.9692,1.7089,0.9765,0.7934,-3.146619928,-2.25296588
7982,-0.0683,-0.0268,0.9667,1.77,0.6713,0.7934,-3.171240433,-2.228381877
7982,-0.0693,-0.0283,0.9667,1.831,0.6713,0.7934,-3.155446775,-2.244166413
7985,-0.0703,-0.0278,0.9697,1.831,0.8544,0.7324,-3.168194298,-2.23139151
7985,-0.0688,-0.0273,0.9697,1.831,0.7934,0.7934,-3.166852932,-2.232741998
7985,-0.0678,-0.0273,0.9682,1.5258,0.9155,0.7934,-3.161116026,-2.238506284
7992,-0.0654,-0.0268,0.9707,1.5258,0.8544,0.7934,-3.154101896,-2.245529551
7992,-0.0683,-0.0273,0.9697,1.6479,0.9155,0.8544,-3.16400729,-2.235596762
7992,-0.0698,-0.0268,0.9687,1.77,0.9765,0.8544,-3.179637881,-2.219938791
7995,-0.0668,-0.0278,0.9677,1.5869,0.7324,0.7934,-3.147845353,-2.2517952
7995,-0.0659,-0.0283,0.9697,1.5869,0.8544,0.7934,-3.134944368,-2.264677942
7995,-0.0688,-0.0273,0.9697,1.5258,0.9155,0.8544,-3.16689857,-2.23272374
8002,-0.0678,-0.0278,0.9687,1.7089,0.8544,0.7934,-3.153835561,-2.245768506
8002,-0.0678,-0.0292,0.9697,1.7089,0.6103,0.7324,-3.133727051,-2.265913518
8002,-0.0708,-0.0268,0.9702,1.892,0.6713,0.7324,-3.185045398,-2.214558669
8005,-0.0688,-0.0283,0.9658,1.892,0.4882,0.7934,-3.152525925,-2.247105522
8005,-0.0717,-0.0273,0.9682,2.1362,0.6103,0.9765,-3.18278335,-2.216793321
8005,-0.0683,-0.0278,0.9697,1.9531,0.5493,0.8544,-3.156746748,-2.242866425
8012,-0.0693,-0.0268,0.9697,1.831,0.5493,0.7934,-3.176864735,-2.222766696
8012,-0.0664,-0.0278,0.9667,1.831,0.7324,0.8544,-3.145362298,-2.254241754
8012,-0.0693,-0.0278,0.9667,1.831,0.6103,0.7324,-3.162550683,-2.237071627
8015,-0.0708,-0.0273,0.9672,1.77,0.6713,0.7934,-3.178001868,-2.221620442
8015,-0.0708,-0.0322,0.9692,1.892,0.6713,0.8544,-3.110586844,-2.289017223
8015,-0.0698,-0.0263,0.9702,1.9531,0.6713,0.7934,-3.186781507,-2.212813423
8022,-0.0673,-0.0283,0.9687,1.831,0.7324,0.8544,-3.143578713,-2.256025339
8022,-0.0688,-0.0239,0.9716,1.831,0.6103,0.9155,-3.216590783,-2.183031526
8022,-0.0664,-0.0253,0.9682,1.7089,0.6713,0.9155,-3.182576091,-2.217055356
8025,-0.0693,-0.0258,0.9672,1.7089,0.6103,0.8544,-3.191336682,-2.208303886
8025,-0.0688,-0.0278,0.9677,1.831,0.6713,0.7934,-3.159675917,-2.239937271
8025,-0.0703,-0.0258,0.9677,1.77,0.7324,0.7934,-3.196666546,-2.202946628
8032,-0.0678,-0.0283,0.9692,1.831,0.6713,0.9155,-3.14660167,-2.253011518
8032,-0.0668,-0.0268,0.9682,1.6479,0.6713,0.8544,-3.162535419,-2.23710515
8032,-0.0698,-0.0288,0.9667,1.7089,0.7934,0.7324,-3.151308918,-2.24830427
8035,-0.0664,-0.0239,0.9697,1.6479,0.8544,0.7324,-3.203829672,-2.195783516
8035,-0.0693,-0.0297,0.9711,1.831,0.7934,0.7324,-3.135747056,-2.263847874
8035,-0.0688,-0.0278,0.9702,1.77,0.7324,0.8544,-3.159685039,-2.239928134
8042,-0.0659,-0.0288,0.9677,1.7089,0.6713,0.7934,-3.127605765,-2.272025681
8042,-0.0664,-0.0258,0.9707,1.77,0.7324,0.8544,-3.175050949,-2.224562224
8042,-0.0703,-0.0263,0.9687,1.77,0.8544,0.7324,-3.189500389,-2.210094541
8045,-0.0703,-0.0292,0.9716,1.77,1.0986,0.7934,-3.148604412,-2.250954001
8045,-0.0703,-0.0288,0.9682,1.77,0.9155,0.8544,-3.154176354,-2.245409439
8045,-0.0683,-0.0268,0.9687,1.77,0.6713,0.8544,-3.171240433,-2.228381877
8052,-0.0708,-0.0283,0.9697,1.831,0.7934,0.8544,-3.163969693,-2.235625236
8052,-0.0664,-0.0244,0.9711,1.9531,0.6103,0.8544,-3.196163274,-2.203440778
8052,-0.0693,-0.0268,0.9672,1.77,0.7324,0.8544,-3.176873857,-2.222739316
8055,-0.0717,-0.0244,0.9658,1.9531,0.6103,0.8544,-3.223824595,-2.175779457
8055,-0.0673,-0.0253,0.9687,1.892,0.4272,0.9155,-3.187656018,-2.21198455
8055,-0.0693,-0.0253,0.9697,2.0141,0.5493,0.8544,-3.198569444,-2.201034607
8062,-0.0693,-0.0288,0.9697,2.0751,0.4882,0.9765,-3.148342153,-2.251261913
8062,-0.0673,-0.0283,0.9687,2.1362,0.4882,0.9155,-3.143533074,-2.256061856
8062,-0.0708,-0.0273,0.9702,2.0141,0.4272,0.9765,-3.177965366,-2.221656944
8065,-0.0693,-0.0273,0.9682,2.0141,0.4882,0.7934,-3.16966272,-2.229950468
8065,-0.0698,-0.0283,0.9697,2.0141,0.4882,0.8544,-3.158295335,-2.241317853
8065,-0.0683,-0.0302,0.9672,1.892,0.4882,0.8544,-3.122641205,-2.276990241
8072,-0.0688,-0.0278,0.9663,1.892,0.7324,0.7934,-3.159666796,-2.239928134
8072,-0.0668,-0.0258,0.9682,1.77,0.6103,0.8544,-3.177369207,-2.222262225
8072,-0.0673,-0.0283,0.9663,1.7089,0.7324,0.8544,-3.143596971,-2.256025339
8075,-0.0688,-0.0278,0.9687,1.77,0.7934,0.7324,-3.159685039,-2.239919012
8075,-0.0703,-0.0292,0.9702,1.77,0.7324,0.8544,-3.148604412,-2.251008761
8075,-0.0659,-0.0278,0.9692,1.77,0.6713,0.7934,-3.142277734,-2.257344576
8082,-0.0678,-0.0253,0.9677,1.831,0.7324,0.7934,-3.190451165,-2.209152887
8082,-0.0698,-0.0307,0.9672,1.892,0.4882,0.8544,-3.124884942,-2.274746505
8082,-0.0703,-0.0249,0.9707,1.892,0.6713,0.7934,-3.209630427,-2.189973639
8085,-0.0678,-0.0258,0.9692,1.77,0.7324,0.7934,-3.183060474,-2.216552699
8085,-0.0703,-0.0273,0.9692,1.77,0.7324,0.7934,-3.175268517,-2.224344656
8085,-0.0683,-0.0263,0.9711,1.77,0.7324,0.6713,-3.178528024,-2.221085149
8092,-0.0678,-0.0288,0.9702,1.77,0.7324,0.9155,-3.139432891,-2.260180283
8092,-0.0688,-0.0288,0.9677,1.7089,0.7324,0.8544,-3.145448855,-2.254173455
8092,-0.0683,-0.0268,0.9702,1.77,0.7324,0.7934,-3.171240433,-2.228372741
8095,-0.0703,-0.0288,0.9726,1.77,0.6713,0.7324,-3.154176354,-2.245445956
8095,-0.0659,-0.0268,0.9702,1.77,0.6713,0.7934,-3.157119256,-2.242503054
8095,-0.0678,-0.0268,0.9667,1.7089,0.7324,0.7324,-3.168378891,-2.231243419
8102,-0.0683,-0.0268,0.9677,1.77,0.7934,0.8544,-3.171240433,-2.228363619
8102,-0.0688,-0.0273,0.9697,1.7089,0.7324,0.8544,-3.16687119,-2.23275112
8102,-0.0703,-0.0258,0.9692,1.831,0.8544,0.7934,-3.196657424,-2.202928384
8105,-0.0693,-0.0278,0.9707,1.77,0.7934,0.7324,-3.162559805,-2.237044247
8105,-0.0683,-0.0263,0.9692,1.77,0.6103,0.7934,-3.178528024,-2.221103408
